authors,title,keywords,periodical,id
"Maltais-Landry, G; Chazarenc, F; Comeau, Y; Troesch, S; Brisson, J","Effects of artificial aeration, macrophyte species, and loading rate on removal efficiency in constructed wetland mesocosms treating fish farm wastewater",horizontal subsurface flow constructed wetlands; artificial aeration; loading rates; Phragmites australis; Typha angustifolia; fish farm wastewater,JOURNAL OF ENVIRONMENTAL ENGINEERING AND SCIENCE,10.1139/S06-069
"Dale, PER; Greenway, M; Chapman, H; Breitfuss, MJ",Constructed wetlands for sewage effluent treatment and mosquito larvae at two sites in subtropical Australia,subtropical; constructed wetlands; mosquito larvae; water characteristics; vegetation; macroinvertebrates; Culex quinquefasciatus Say; Culex annulirostris Skuse; Anopheles annulipes,JOURNAL OF THE AMERICAN MOSQUITO CONTROL ASSOCIATION,10.2987/8756-971X(2007)23[109:CWFSET]2.0.CO;2
"Bedessem, ME; Ferro, AM; Hiegel, T",Pilot-scale constructed wetlands for petroleum-conta inated groundwater,constructed wetlands; subsurface flow wetland; volatile organic compounds; petroleum industry wastewaters,WATER ENVIRONMENT RESEARCH,10.2175/106143006X111943
"Deegan, BM; White, SD; Ganf, GG",The influence of water level fluctuations on the growth of four emergent macrophyte species,Cyperus vaginatus; Phragmites australis; Triglochin procerum; Typha domingensis; water regime; relative growth rate; carbon limitation; wetland plants,AQUATIC BOTANY,10.1016/j.aquabot.2006.11.006
"White, SD; Deegan, BM; Ganf, GG",The influence of water level fluctuations on the potential for convective flow in the emergent macrophytes Typha domingensis and Phragmites australis,plant aeration; internal pressurisation; O-2 transport; resistance; bulk flow; wetland plant,AQUATIC BOTANY,10.1016/j.aquabot.2007.01.006
"Sima, J; Diakova, K; Holcova, V",Redox processes of sulfur and manganese in a constructed wetland,,CHEMISTRY & BIODIVERSITY,10.1002/cbdv.200790239
"Parkes, SD; Jolley, DF; Wilson, SR",Inorganic nitrogen transformations in the treatment of landfill leachate with a high ammonium load: A case study,nitrification; chemodenitrification; landfill leachate; nitrogen budget; nitrite accumulation,ENVIRONMENTAL MONITORING AND ASSESSMENT,10.1007/s10661-006-9208-7
"Zaytsev, I; Nurk, K; Poldvere, E; Noorvee, A; Mander, U",The effects of flow regime and temperature on the wastewater purification efficiency of a pilot hybrid constructed wetland,aeration; design; hybrid constructed wetland; limestone; LWA; recirculation,WATER RESOURCES MANAGEMENT IV,10.2495/WRM070401
"Wozniak, R; Dittmer, U; Welker, A",Interaction of oxygen concentration and retention of pollutants in vertical flow constructed wetlands for CSO treatment,CSO treatment; filter layer; mini sensors; oxygen availability; retention soil filter,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2007.502
"Ouellet-Plamondon, C; Chazarenc, F; Comeau, Y; Brisson, J",Artificial aeration to increase pollutant removal efficiency of constructed wetlands in cold climate,horizontal subsurface flow constructed wetland; aeration fish farm effluent; cold climate,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2006.03.006
"Munoz, P; Drizo, A; Hession, WC",Flow patterns of dairy wastewater constructed wetlands in a cold climate,constructed wetlands; tracer study; aeration; hydraulic efficiency,WATER RESEARCH,10.1016/j.watres.2006.06.036
"Kirzhner, F; Zimmels, Y",Water vapor and air transport through ponds with floating aquatic plants,water plants; evaporation; evapotranspiration; wastewater; treatment; test; bubble; aeration,WATER ENVIRONMENT RESEARCH,10.2175/106143005X73127
"Kern, J; Reimann, W; Schluter, O",Treatment of recycled carrot washing water,wastewater treatment; COD; solids; constructed wetlands; water recirculation,ENVIRONMENTAL TECHNOLOGY,10.1080/09593332708618656
"Striker, GG; Insausti, P; Grimoldi, AA; Leon, RJC",Root strength and trampling tolerance in the grass Paspalum dilatatum and the dicot Lotus glaber in flooded soil,aerenchyma; flooding; soil compaction,FUNCTIONAL ECOLOGY,10.1111/j.1365-2435.2006.01075.x
"Sima, J; Holcova, V; Dusek, J; Diakova, K",Analytical approach to study of redox properties of constructed wetland,,CHEMICKE LISTY,
"Diakova, K; Holcova, V; Sima, J; Dusek, J",The distribution of iron oxidation states in a constructed wetland as an indicator of its redox properties,,CHEMISTRY & BIODIVERSITY,10.1002/cbdv.200690132
"Carter, JL; Colmer, TD; Veneklaas, EJ",Variable tolerance of wetland tree species to combined salinity and waterlogging is related to regulation of ion uptake and production of organic solutes,aerenchyma; folial Na+ and Cl- concentrations; leaf sap osmotic potential; methyl proline; proline; salinity; waterlogging; woody species,NEW PHYTOLOGIST,10.1111/j.1469-8137.2005.01552.x
"Alvarez, R; Ordonez, A; Loredo, J",A passive treatment of cyanide using a wetland approach,gold mining; cyanide; passive treatments; constructed wetlands,PROCEEDINGS OF THE SECOND IASTED INTERNATIONAL CONFERENCE ON ADVANCED TECHNOLOGY IN THE ENVIRONMENTAL FIELD,
"Admon, S; Tarre, S; Sabbah, I; Lahav, O; Beliavski, M; Green, M",Treatment of presettled municipal wastewater using a passively aerated vertical bed,vertical flow constructed wetlands; sewage treatment; clogging; rest period; passive aeration,ENVIRONMENTAL ENGINEERING SCIENCE,10.1089/ees.2005.22.707
"Wiessner, A; Kappelmeyer, U; Kuschk, P; Kastner, M",Sulphate reduction and the removal of carbon and ammonia in a laboratory-scale constructed wetland,ammonia and BOD5 removal; constructed wetland; domestic wastewater; Juncus effusus; laboratory-scale reactor; sulphate reduction,WATER RESEARCH,10.1016/j.watres.2005.09.017
"Armstrong, J; Armstrong, W","Rice: Sulfide-induced barriers to root radial oxygen loss, Fe2+ and water uptake, and lateral root emergence",rice; Oryza sativa; roots; sulfide toxicity; barrier; permeability; water uptake; anatomy; rhizosphere; radial oxygen loss; suberization; growth,ANNALS OF BOTANY,10.1093/aob/mci215
"Bezbaruah, AN; Zhang, TC",Quantification of oxygen release by bulrush (Scirpus validus) roots in a constructed treatment wetland,constructed wetland; plant oxygen release; microelectrode; active lateral root; radial oxygen loss,BIOTECHNOLOGY AND BIOENGINEERING,10.1002/bit.20332
"Randerson, P; Slater, F",The role of willow plants in the treatment of iron-rich landfill leachate,landfill leachate treatment; iron and ammonium removal; reed and willow beds; environmental protection,"6Th International Conference Environmental Engineering, Vols 1 and 2",
"Nurk, K; Truu, J; Truu, M; Mander, U",Microbial characteristics and nitrogen transformation in planted soil filter for domestic wastewater treatment,biolog-plates; constructed wetland; metabolic activity; nitrification; nitrogen immobilization,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,10.1081/ESE-200055659
"Picek, T; Dusek, J; Zemanova, K",Nitrogen transformations and microbial activities in gravel bed horizontal subsurface flow constructed wetlands - Aerobic and anaerobic incubation experiments,aeration conditions; anaerobic conditions; constructed wetlands; denitrification; gravel beds; horizontal flow systems; methanogenesis; nitrification; nitrogen; waste-water treatment,"Natural and Constructed Wetlands: Nutrients, Metals and Management",
"Cooper, P; Cooper, D",Evaluation ofatidal flow reed bed system forthe treatment of domestic sewage - Nitrification trials,ammonia oxidation; constructed wetland; domestic sewage; down-flow; nitrification; oxygen transfer rate; recirculation; reed bed treatment; sewage treatment; tidal flow systems; vertical flow systems; wastewater treatment,"NATURAL AND CONSTRUCTED WETLANDS: NUTRIENTS, METALS AND MANAGEMENT",
"Gratziou, M; Ekonomou, S; Tsalkatidou, M",Cost analysis and evaluation of urban sewage processing units,cost; wastewater treatment; urban sewage,"Water Economics, Statistics and Finance",
"Galvao, A; Matos, J; Rodrigues, J; Heath, P",Sustainable sewage solutions for small agglomerations,constructed wetlands; sustainability indicators; sustainable solutions; wastewater treatment,WATER SCIENCE AND TECHNOLOGY,
"Noorvee, A; Poldvere, E; Mander, U",The effect of a vertical flow filter bed on a hybrid constructed wetland system,aeration; denitrification; design; hybrid constructed wetland; nitrification; oxygen supply,WATER SCIENCE AND TECHNOLOGY,
"Wallace, S; Kadlec, R",BTEX degradation in a cold-climate wetland system,aeration; benzene; BTEX; cold-climate; subsurface-flow wetland,WATER SCIENCE AND TECHNOLOGY,
"Browne, W; Jenssen, PD",Exceeding tertiary standards with a pond/reed bed system in Norway,cold climate; ponds; vertical flow wetlands; horizontal flow wetlands; Flowforms; nutrient removal; aesthetics,WATER SCIENCE AND TECHNOLOGY,
"Bezbaruah, AN; Zhang, TC","pH, redox, and oxygen microprofiles in rhizosphere of bulrush (Scirpus validus) in a constructed wetland treating municipal wastewater",constructed wetland; microelectrode; pH; ORP; DO; rhizosphere; wastewater treatment; bulrush,BIOTECHNOLOGY AND BIOENGINEERING,10.1002/bit.20208
"Kern, J; Reimann, W; Schluter, O",Oxygen demand for the treatment of carrot washing water,wastewater treatment; oxygenation; COD; settling; constructed wetlands; water protection,"LAND AND WATER MANAGEMENT: DECISION TOOLS AND PRACTICES, VOLS 1 AND 2",
"Thorneby, L; Hogland, W; Stenis, J; Mathiasson, L; Somogyi, P",Design of a reverse osmosis plant for leachate treatment aiming for safe disposal,MSW leachate; pre-treatment; reverse osmosis; fouling; scaling; soil-plant system; wmr 507-1,WASTE MANAGEMENT & RESEARCH,
"Grismer, ME; Carr, MA; Shepherd, HL",Evaluation of constructed wetland treatment performance for winery wastewater,constructed wetlands; winery wastewater; tracer studies; subsurface flow; degradation modeling,WATER ENVIRONMENT RESEARCH,10.2175/106143003X141213
"Bezbaruah, AN; Zhang, TC",Performance of a constructed wetland with a sulfur/limestone denitrification section for wastewater nitrogen removal,,ENVIRONMENTAL SCIENCE & TECHNOLOGY,10.1021/es020912w
"Middleton, RJ; Reeder, BC",Dissolved oxygen fluctuations in organically and inorganically fertilized walleye (Stizostedion vitreum) hatchery ponds,autotroph; primary productivity; diel oxygen; anoxia,AQUACULTURE,10.1016/S0044-8486(02)00520-3
"Inamori, Y; Kimochi, Y; Inamori, R; Gui, P; Kong, HN; Mizuochi, M",Control of anthropogenic CH4 and N2O emissions from several industrial sources and from daily human life,global warming; greenhouse gasses; CH4 and N2O control; industrial activities; evaluation of GHGs emission,JOURNAL OF CHEMICAL ENGINEERING OF JAPAN,10.1252/jcej.36.449
"Tenno, T; Pruks, A; Mander, U",Enhanced nutrient removal in activated sludge systems - useful lessons for constructed wetlands,,CONSTRUCTED WETLANDS FOR WASTEWATER TREATMENT IN COLD CLIMATES,
"Weaver, RW; Stecher, MC; McInnes, K",Water flow patterns in subsurface flow constructed wetlands designed for on-site domestic wastewater treatment,constructed wetlands; blue dye; bromide,ENVIRONMENTAL TECHNOLOGY,10.1080/09593330309385538
"Gajewska, M; Obarska-Pempkowiak, H",Efficiency of contamination removal in growing and post-growing seasons on hybrid hydrophyte sewage treatment plant,,VI National Polish Scientific Conference on Complex and Detailed Problems of Environmental Engineering,
"Kao, CM; Wu, FC; Chen, KF; Lin, TF; Yen, YE; Chiang, PC","Pollutant sources investigation and remedial strategies development for the Kaoping River Basin, Taiwan",BOD; GIS; non-point source pollutant; water quality; watershed management,WATER SCIENCE AND TECHNOLOGY,
"Kadlec, RH",Integrated natural systems for landfill leachate treatment,hydrocarbons; leachate; metals; natural systems; treatment; volatiles; wetlands,"WETLANDS: NUTRIENTS, METALS AND MASS CYCLING",
"Langergraber, G",Calibration of a simulation tool for subsurface flow constructed wetlands for wastewater treatment,,"COMPUTATIONAL METHODS IN WATER RESOURCES, VOLS 1 AND 2, PROCEEDINGS",
"Xu, YJ; Burger, JA; Aust, WM; Patterson, SC; Miwa, M; Preston, DP",Changes in surface water table depth and soil physical properties after harvest and establishment of loblolly pine (Pinus taeda L.) in Atlantic coastal plain wetlands of South Carolina,"wetland soil disturbance; site preparation; soil tillage and bedding; surface water table; forest hydrology; loblolly pine forest; South Carolina, USA",SOIL & TILLAGE RESEARCH,10.1016/S0167-1987(01)00226-4
"Wallace, SD",On-site remediation of petroleum contact wastes using subsurface-flow wetlands,,WETLANDS AND REMEDIATION II,
"Frankowski, K",Treatment of diffuse-source pollution with smallscale constructed wetlands,,WETLANDS AND REMEDIATION II,
"Wallace, SD",Treatment of cheese-processing waste using subsurface-flow wetlands,,WETLANDS AND REMEDIATION II,
"Whitney, DH; Hayden, NJ; Hession, WC; Tignor, M",Developing a constructed wetland center at the University of Vermont,,WETLANDS AND REMEDIATION II,
"Hamersley, MR; Howes, BL; White, DS; Johnke, S; Young, D; Peterson, SB; Teal, JM",Nitrogen balance and cycling in an ecologically engineered septage treatment system,constructed wetland; denitrification; ecological engineering; nitrification; nitrogen; septage; wastewater,ECOLOGICAL ENGINEERING,10.1016/S0925-8574(01)00066-0
"Dowty, RA; Shaffer, GP; Hester, MW; Childers, GW; Campo, FM; Greene, MC",Phytoremediation of small-scale oil spills in fresh marsh environments: a mesocosm simulation,bioremediation; coastal zone; fresh marsh; freshwater; mesocosm; oil spills; phytoremediation; wetlands,MARINE ENVIRONMENTAL RESEARCH,10.1016/S0141-1136(00)00268-3
"Wynn, TM; Liehr, SK",Development of a constructed subsurface-flow wetland simulation model,constructed wetlands; monod; wastewater treatment; CSTR; subsurface-flow wetland; nitrogen removal; BOD; simulation model,ECOLOGICAL ENGINEERING,10.1016/S0925-8574(00)00115-4
"Tanner, CC",Plants as ecosystem engineers in subsurface-flow treatment wetlands,aeration; constructed wetlands; natural systems; nutrient removal; phytoremediation; wetland plants,WATER SCIENCE AND TECHNOLOGY,
"Billore, SK; Singh, N; Ram, HK; Sharma, JK; Singh, VP; Nelson, RM; Dass, P",Treatment of a molasses based distillery effluent in a constructed wetland in central India,COD; constructed wetland; distillery effluent; methane; molasses; Phragmites karka; tidal flow system,WATER SCIENCE AND TECHNOLOGY,
"Revitt, DM; Worrall, P; Brewer, D",The integration of constructed wetlands into a treatment system for airport runoff,aeration; airport runoff; BOD removal; constructed wetlands; glycol,WATER SCIENCE AND TECHNOLOGY,
"Boyd, CE; Queiroz, J; Lee, J; Rowan, M; Whitis, GN; Gross, A",Environmental assessment of channel catfish Ictalurus punctatus farming in Alabama,,JOURNAL OF THE WORLD AQUACULTURE SOCIETY,
"Yan, X; Du, L; Shi, S; Xing, G",Nitrous oxide emission from wetland rice soil as affected by the application of controlled-availability fertilizers and mid-season aeration,nitrous oxide flux; inorganic nitrogen concentrations; soil water; wetland rice soil; re-flooding period,BIOLOGY AND FERTILITY OF SOILS,10.1007/s003740000215
"Chabbi, A; McKee, KL; Mendelssohn, IA",Fate of oxygen losses from Typha domingensis (Typhaceae) and Cladium jamaicense (Cyperaceae) and consequences for root metabolism,alcohol dehydrogenase; cattail; Cladium; Cyperaceae; ethanol; Everglades; flood tolerance; redox potential; root oxygen; sawgrass; Typha; Typhaceae,AMERICAN JOURNAL OF BOTANY,10.2307/2656644
"Aulakh, MS; Khera, TS; Doran, JW","Mineralization and denitrification in upland, nearly saturated and flooded subtropical soil - I. Effect of nitrate and ammoniacal nitrogen",denitrification; N mineralization; semiarid subtropical soils; flooded rice systems; nearly saturated rice systems,BIOLOGY AND FERTILITY OF SOILS,10.1007/s003740050640
"Li, XZ; Hao, X; Zhu, DY",A modified aeration process for promoting nutrient removal using water hyacinth to treat sewage,nutrient removal; water hyacinth; aeration; uptake of plant; chlorosis,ENVIRONMENTAL TECHNOLOGY,10.1080/09593332108618093
"Pervez, A; Headley, AD; Terzis, E",The treatment of azo dyes using reedbed treatment systems,,WETLANDS & REMEDIATION: AN INTERNATIONAL CONFERENCE,
"Moore, BJ; Ross, SD; Gibson, D; Callow, L",Constructed wetlands for treatment of dissolved phase hydrocarbons in cold climates,,WETLANDS & REMEDIATION: AN INTERNATIONAL CONFERENCE,
"Haarstad, K; Maehlum, T",Important aspects of long-term production and treatment of municipal solid waste leachate,lagoons; landfill; leachate; leachate treatment; Norway,WASTE MANAGEMENT & RESEARCH,10.1034/j.1399-3070.1999.00087.x
"Portnoy, JW",Salt marsh diking and restoration: Biogeochemical implications of altered wetland hydrology,salt marsh; diking; biogeochemical cycling; restoration; Massachusetts,ENVIRONMENTAL MANAGEMENT,10.1007/s002679900219
"Dontje, JH; Clanton, CJ",Nutrient fate in aquacultural systems for waste treatment,waste treatment; aquaculture; swine manure; hydroponics; artificial wetlands; Tilapia; nutrient balance,TRANSACTIONS OF THE ASAE,
"Sun, G; Gray, KR; Biddlestone, AJ",Treatment of agricultural wastewater in a pilot-scale tidal flow reed bed system,reed beds; tidal flow; BOD(5); oxygenation; agricultural wastewater,ENVIRONMENTAL TECHNOLOGY,10.1080/09593332008616813
"Cottingham, PD; Davies, TH; Hart, BT",Aeration to promote nitrification in constructed wetlands,constructed wetlands; reed beds; nitrogen removal; nitrification; denitrification; aeration,ENVIRONMENTAL TECHNOLOGY,10.1080/09593332008616794
"Duncan, WF; Mattes, AG",Field scale prototype anaerobic/wetlands cells for removing heavy metals from water leaching from a historical capped landfill,,PROCEEDINGS OF THE TWENTY-THIRD ANNUAL BRITISH COLUMBIA MINE RECLAMATION SYMPOSIUM: MINE DECOMMISSIONING,
"Platzer, C",Design recommendations for subsurface flow constructed wetlands for nitrification and denitrification,constructed wetland; denitrification; horizontal-flow bed; nitrification; subsurface flow; vertical-flow bed,WATER SCIENCE AND TECHNOLOGY,10.1016/S0273-1223(99)00420-5
"Hussenot, J; Lefebvre, S; Brossard, N",Open-air treatment of wastewater from land-based marine fish farms in extensive and intensive systems: current technology and future perspectives,water treatment; effluent; aquaculture; sedimentation; foam fractionation; microalgae; oyster,AQUATIC LIVING RESOURCES,10.1016/S0990-7440(98)80015-6
"Costa-Pierce, BA","Preliminary investigation of an integrated aquaculture-wetland ecosystem using tertiary-treated municipal wastewater in Los Angeles County, California",integrated aquaculture wetland ecosystem; inorganic nitrogen removal; tertiary-treated wastewater; Eichhornia crassipes; solar energy aeration system,ECOLOGICAL ENGINEERING,10.1016/S0925-8574(98)00003-2
"Koch, MS; Snedaker, SC",Factors influencing Rhizophora mangle L. seedling development in Everglades carbonate soils,mangrove; nutrients; waterlogging; salinity,AQUATIC BOTANY,10.1016/S0304-3770(97)00027-2
"Portnoy, JW; Valiela, I",Short-term effects of salinity reduction and drainage on salt-marsh biogeochemical cycling and Spartina (cordgrass) production,,ESTUARIES,10.2307/1352615
"Azaizeh, HA; Gowthaman, S; Terry, N",Microbial selenium volatilization in rhizosphere and bulk soils from a constructed wetland,,JOURNAL OF ENVIRONMENTAL QUALITY,10.2134/jeq1997.00472425002600030011x
"Aust, WM; Schoenholtz, SH; Zaebst, TW; Szabo, BA",Recovery status of a tupelo-cypress wetland seven years after disturbance: Silvicultural implications,timber harvesting; forested wetlands,FOREST ECOLOGY AND MANAGEMENT,10.1016/S0378-1127(96)03899-6
"Edwards, J; Gray, KR; Biddlestone, AJ",Improved aeration of downflow reed beds to treat high strength wastewaters,aeration; COD; constructed wetlands; vertical flow reed beds; wastewater treatment,"1997 JUBILEE RESEARCH EVENT, VOLS 1 AND 2",
"Szogi, AA; Humenik, FJ; Rice, JM; Hunt, PG",Swine wastewater treatment by media filtration,aeration; anaerobic lagoon; nitrification; phosphorus; solids removal; trickling filter,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES,10.1080/03601239709373115
"Pezeshki, SR",Photosynthesis and root growth in Spartina alterniflora in relation to root zone aeration,anaerobiosis; leaf conductance; plant-soil interactions; redox potential; rhizotron; wetland plants,PHOTOSYNTHETICA,10.1023/A:1006820019220
"Brix, H",Do macrophytes play a role in constructed treatment wetlands?,hydraulic conductivity; biochemical oxygen demand; rhizosphere; oxygen transport; root oxygen release; aeration; nutrient uptake,WATER SCIENCE AND TECHNOLOGY,10.1016/S0273-1223(97)00047-4
"Bolton, KGE; Greenway, M",A feasibility study of Melaleuca trees for use in constructed wetlands in subtropical Australia,bioaccumulation; constructed wetland; effluent; Melaleuca trees; nutrients,WATER SCIENCE AND TECHNOLOGY,10.1016/S0273-1223(97)00075-9
"McKee, KL",Growth and physiological responses of neotropical mangrove seedlings to root zone hypoxia,carbon loss; flood tolerance; forested wetland; oxygen; root respiration; tropical trees,TREE PHYSIOLOGY,
"Tanner, CC",Plants for constructed wetland treatment systems - A comparison of the growth and nutrient uptake of eight emergent species,artificial wetland; wetland plant; wastewater treatment; nutrient removal; biomass production; Schoenoplectus validus; Phragmites australis; Glyceria maxima; Baumea articulata; Bolboschoenus fluviatilis; Cyperus involucratus; Juncus effusus; Zizania latifolia,ECOLOGICAL ENGINEERING,10.1016/0925-8574(95)00066-6
"Brix, H; Sorrell, BK",Oxygen stress in wetland plants: Comparison of de-oxygenated and reducing root environments,adenylates; anoxia tolerance; aquatic; photosynthesis; redox; roots,FUNCTIONAL ECOLOGY,10.2307/2389945
"Pezeshki, SR; DeLaune, RD",Responses of Spartina alterniflora and Spartina patens to rhizosphere oxygen deficiency,Anaerobiosis; coastal vegetation; flooding; hypoxia; microcosm; photosynthesis; redox potential; wetland,ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,
"UPDEGRAFF, K; PASTOR, J; BRIDGHAM, SD; JOHNSTON, CA",ENVIRONMENTAL AND SUBSTRATE CONTROLS OVER CARBON AND NITROGEN MINERALIZATION IN NORTHERN WETLANDS,BEAVER PONDS; BOGS; BOREAL REGION; CARBON; CARBON DIOXIDE; GLOBAL WARMING; METHANE; MINNESOTA; NITROGEN; VOYAGEURS NATIONAL PARK; WETLANDS,ECOLOGICAL APPLICATIONS,10.2307/1942060
"White, KD","Enhancement of nitrogen removal in subsurface flow constructed wetlands employing a 2-stage configuration, an unsaturated zone, and recirculation",constructed wetlands; denitrification; nitrification; nitrogen; recirculation; wastewater,WATER SCIENCE AND TECHNOLOGY,10.1016/0273-1223(95)00605-2
"Martin, CD; Johnson, KD",The use of extended aeration and in-series surface-flow wetlands for landfill leachate treatment,emergent macrophytes; evapotranspiration; hydraulic loading; industrial wastewater; landfill leachate; rapid infiltration basin; surface flow; water budget,WATER SCIENCE AND TECHNOLOGY,10.1016/0273-1223(95)00612-5
"Hiley, PD",The reality of sewage treatment using wetlands,surface flow wetlands; subsurface flow wetlands; constructed wetlands; ammonia; BOD; suspended solids; phosphorous; metals,WATER SCIENCE AND TECHNOLOGY,10.1016/0273-1223(95)00633-8
"KNIGHT, RL; HILLEKE, J; GRAYSON, S",DESIGN AND PERFORMANCE OF THE CHAMPION PILOT-CONSTRUCTED WETLAND TREATMENT SYSTEM,AERATION TANKS; BOD; DESIGN; EFFLUENT TREATMENT; FLORIDA; LAND USE; OPERATIONS; PILOT PLANTS; PLANTS; SUSPENDED SOLIDS; WASTE WATERS; WATER QUALITY; WETLANDS,TAPPI JOURNAL,
"BRIX, H",FUNCTIONS OF MACROPHYTES IN CONSTRUCTED WETLANDS,MACROPHYTES; HYDRAULIC CONDUCTIVITY; PHYSICAL PROCESSES,WATER SCIENCE AND TECHNOLOGY,
"SNOWDEN, RED; WHEELER, BD",IRON TOXICITY TO FEN PLANT-SPECIES,FEN PLANTS; IRON; IRON TOLERANCE; IRON TOXICITY,JOURNAL OF ECOLOGY,
"ARMSTRONG, J; ARMSTRONG, W; BECKETT, PM",PHRAGMITES-AUSTRALIS - VENTURI-INDUCED AND HUMIDITY-INDUCED PRESSURE FLOWS ENHANCE RHIZOME AERATION AND RHIZOSPHERE OXIDATION,AERATION; PHRAGMITES; LIGHT; POLLUTION-CONTROL; RHIZOSPHERE-OXIDATION; ROOTS; WIND,NEW PHYTOLOGIST,10.1111/j.1469-8137.1992.tb05655.x
"BARNHART, EL",EFFLUENT DISPOSAL IN A PRISTINE ENVIRONMENT,GOLF COURSE IRRIGATION; NUTRIENT MANAGEMENT; CONSTRUCTED WETLAND; SOD FARMING; LAND DISPOSAL; RECREATIONAL TREATMENT; COASTAL ZONE DISPOSAL,WATER SCIENCE AND TECHNOLOGY,
"BATCHELOR, A; BOCARRO, R; PYBUS, PJ",LOW-COST AND LOW-ENERGY WASTE-WATER TREATMENT SYSTEMS - A SOUTH-AFRICAN PERSPECTIVE,WASTE-WATER TREATMENT; COSTS; CONSTRUCTED WETLANDS,WATER SCIENCE AND TECHNOLOGY,
"Zheng, FP; Huang, LL; Pan, J; Fan, LL; Wang, SY; Tan, CQ",Does influent surface organic loading and aeration mode affect nitrogen removal and N2O emission in subsurface wastewater infiltration systems?,Surface organic loading; Aeration mode; Functional genes; N2O; Nitrogen,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2018.09.015
"Zhou, Y; Jiao, SW; Li, NN; Grace, J; Yang, M; Lu, C; Geng, XM; Zhu, XW; Zhang, L; Lei, GC",Impact of plateau pikas (Ochotona curzoniae) on soil properties and nitrous oxide fluxes on the Qinghai-Tibetan Plateau,,PLOS ONE,10.1371/journal.pone.0203691
"Han, BC; Jiang, WL; Zhang, Y; Wei, W; Chen, J",Profile of organic carbon and nitrogen removal by a continuous flowing conventional activated sludge reactor with pulse aeration,Activated sludge; Pulse aeration; Nitrogen removal; Denitrifier; Bacteria community,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,10.1016/j.psep.2018.05.022
"Zheng, FP; Zhao, Y; Li, ZQ; Tan, CQ; Pan, J; Fan, LL; Xiao, L; Hou, WY",Nitrogen removal and N2O emission by shunt distributing wastewater in aerated or non-aerated subsurface wastewater infiltration systems under different shunt ratios,intermittent aeration; N2O; shunt distributing wastewater; shunt ratio; subsurface wastewater infiltration system,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2018.302
"Zheng, FP; Tan, CQ; Hou, WY; Huang, LL; Pan, J; Qi, SY",Does influent COD/N ratio affect nitrogen removal and N2O emission in a novel biochar-sludge amended soil wastewater infiltration system (SWIS)?,biochar; sludge; COD/N; N2O; nitrogen; soil wastewater infiltration system,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2018.304
"Hou, J; Wang, X; Wang, J; Xia, L; Zhang, YQ; Li, DP; Ma, XF",Pathway governing nitrogen removal in artificially aerated constructed wetlands: Impact of aeration mode and influent chemical oxygen demand to nitrogen ratios,Constructed wetlands; Biological nitrogen removal; Anammox; Influent COD/N; Intermittent aeration,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2018.02.042
"Angassa, K; Leta, S; Mulat, W; Kloos, H; Meers, E",Organic Matter and Nutrient Removal Performance of Horizontal Subsurface Flow Constructed Wetlands Planted with Phragmite karka and Vetiveria zizanioide for Treating Municipal Wastewater,Aeration; Constructed wetland; Gravel media; Pollutant removal,ENVIRONMENTAL PROCESSES-AN INTERNATIONAL JOURNAL,10.1007/s40710-017-0276-1
"Li, YH; Li, HB; Xu, XY; Wang, SQ; Pan, J",Does carbon-nitrogen ratio affect nitrous oxide emission and spatial distribution in subsurface wastewater infiltration system?,Subsurface wastewater infiltration system; Carbon-nitrogen ratio; Nitrous oxide; Spatial distribution,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2017.12.024
"Rodriguez-Espinosa, PF; Mendoza-Perez, JA; Tabla-Hernandez, J; Martinez-Tavera, E; Monroy-Mendieta, MM",Biodegradation and kinetics of organic compounds and heavy metals in an artificial wetland system (AWS) by using water hyacinths as a biological filter,"malathion; 2,4-D; heavy metals",INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,10.1080/15226514.2017.1328397
"Jiang, YY; Sun, YF; Pan, J; Qi, SY; Chen, QY; Tong, DL",Nitrogen removal and N2O emission in subsurface wastewater infiltration systems with/without intermittent aeration under different organic loading rates,N2O; Subsurface wastewater infiltration system; Intermittent aeration; Nitrogen removal functional genes; Organic loading rate,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2017.07.135
"Pan, J; Qi, SY; Sun, YF; Jiang, YY; Zhao, N; Huang, LL; Sun, YN",Nitrogen removal and nitrogen functional gene abundances in three subsurface wastewater infiltration systems under different modes of aeration and influent C/N ratios,C/N ratio; Aeration mode; Nitrogen; Nitrogen functional gene,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2017.05.112
